327659428689386155315590056711776708461,274746729838788640185666872247179327207,64,67,61,61,64,62,64,61,60,64,
302290930363137436647225959961040647424,41468228714825573341447349131850796952,58,67,67,65,59,54,71,65,65,65,
245944266301938467471836009520528580852,335722571846468675886126088211699100001,69,55,66,72,63,71,69,76,65,66,
276646768235350758277512683357172595992,313165972148676360320028100510471725265,63,70,73,68,60,76,64,74,64,66,
70896394381771834654841408826455493661,73783007779598658622501133362557795702,66,62,58,47,59,71,69,69,70,64,
126105609536826909407671152401779776192,230143194150081228157929794879592334699,67,57,61,69,64,73,61,63,62,66,
277758790820635195782528568876153415925,169370272699865853021281647903239742382,61,52,57,70,67,60,61,58,80,58,
196974917510330046845157206365453659371,18386274252505973676061927361815499099,65,57,64,71,62,65,71,56,73,67,
148405427389621519420979376400983643001,127114512078621713917177964855003308113,72,63,57,59,64,64,69,64,70,68,
306705463101913021037375968894291295247,18448110128830368603178158250543130281,57,62,63,64,79,62,55,62,66,77,
90936595664249984802356499053151978728,132442798187212290075344954437944296498,65,60,51,57,65,65,68,64,74,61,
158025668488043682517448890489031612434,164365293441854091969399971449480452056,66,63,65,64,58,68,61,69,64,58,
316963686076285479837309865137621203255,155323360644240053626901680901060576799,65,63,63,60,68,69,55,68,69,60,
96763476821705621464492240544639833024,63656742006054920746223919306162000910,62,68,64,62,65,65,59,62,66,55,
28190649479238534763010075113257850393,81414697117568627975267527133741603364,67,59,63,66,66,71,58,66,64,71,
276002873341409454687730470363453724658,303962271083740409017668742703180559413,67,63,63,60,71,70,74,70,71,57,
162419561934891602568924268735869937122,75950022045805631991940640132139645599,71,71,63,60,67,62,67,64,63,61,
252004446268032350253284258623856035753,162293710343826291199050297646716273520,69,67,72,67,72,66,63,63,61,60,
326416619028057659291611415994032990239,139801627165882375283186288724359249999,62,71,61,64,60,68,59,63,56,66,
78502936893263428135012325398540902262,325239719517826611957591020799692604358,60,65,61,64,66,72,65,73,71,68,
129780494603255437446704055097813666742,59485015313783595410979798488362240906,65,75,62,47,64,71,71,62,60,64,
15725807533970384808582912575444397847,284110002815308182428011111775483120228,70,75,63,65,61,61,59,69,63,63,
273724482756372701760345507755729676382,237945357993221611258713579651542131853,57,65,54,63,63,66,75,63,62,66,
113618688638982962580612869933284980091,203119742380546717834585290610949418748,73,63,60,51,61,62,58,51,59,60,
296533386951628728409064464742544662618,111365556825645214360972365852085872394,60,67,68,64,63,58,68,64,69,63,
319694522051185212090195663651623215439,57104781981420920493403798697972387568,64,71,67,65,65,62,51,60,65,57,
256265921475470003141730653421177644577,31607496454334621742128133109997281784,76,53,62,63,70,68,53,66,61,65,
304025364754095565736338743220047414329,105605773582787617714772971479443047616,66,63,66,62,63,62,68,53,63,55,
337759880313324654359026743271148175410,256339682481450211994436977688367015102,80,69,72,60,64,69,70,66,67,70,
140693855505551009218418197379439972645,231036721494517518643557551590267335654,72,58,63,62,65,70,61,68,70,72,
135625041475652262333276733947158801332,30205077092463152776530462583403761556,63,65,62,62,62,67,60,57,57,62,
318841522569450761777291510083444636092,77165313829515166016798584048883343987,59,75,61,63,66,58,68,57,75,56,
277243139130179153300219699283222933037,151676024218713155152725145752711894007,75,69,71,57,60,72,58,65,61,60,
79458314446957880877496395889970902964,141836643481546286427232531234304776597,59,56,63,62,59,76,64,71,67,58,
103288796648664439901954202246511156452,232865598593315366963537611126490297604,64,69,65,71,61,68,55,69,65,77,
258093095477211733621097446439972853455,33562412398371827862617129958685084877,60,61,74,66,69,68,78,61,67,67,
331553125050269028980100211391724079680,321841851572293411707863824810722800248,60,63,68,67,55,54,66,54,63,71,
73586289523206079101511331068434602674,230993780022778040050292347321398128551,74,70,66,64,74,68,61,61,63,60,
96942343233324834632918471116730796701,159426233030359220224974164534486757871,60,61,62,62,61,73,62,70,73,54,
181082900602021456791448953580516888493,75512333558192752062096136111926102418,49,54,63,71,68,64,55,61,62,65,
297842542883789696922260867960002832049,123076084463367370014059457952648621250,67,60,66,71,73,69,67,54,68,60,
328344665250779994476101582236608386791,222093797284001971737470177545399839145,65,50,63,66,63,69,68,71,65,59,
191168837603566997220576663257952799519,126761665234789163843977305787045996730,59,56,65,66,65,64,60,69,61,63,
154935998418049321095304365753069703401,146608814615997735740203442333991940964,68,63,59,65,61,67,58,70,61,62,
172797473030147136235413917051443893334,9019290882241392532761483164939353652,63,64,74,60,68,60,56,69,62,67,
161659115129999615593122338909784286327,321692804958487383572547809434629499857,63,61,59,67,72,69,66,57,57,66,
274786524771242852377332684773182134951,81233301600965152604651690073705233291,68,66,60,66,62,59,61,60,62,69,
160818787998069708401016461947082430067,193710348228879767339548848679168296840,60,63,64,63,67,64,62,61,70,59,
94035940056393445385951123639516928798,31380473386356487979321928277044720090,64,62,69,55,59,65,59,59,68,66,
159418555307686569074000381167687295115,234410775240875278393782852939482045009,65,61,63,60,61,53,54,63,71,66,
104463343090476384187610134625336148636,55112429121055766555360892299189591032,61,63,67,76,59,58,72,64,63,61,
55294313847567797053464716056612141982,157579992346439339598014890066972247491,69,64,64,68,62,67,66,65,60,64,
182296956494200785817746126534946458365,270303793047039246584279273446384213266,63,53,70,62,60,60,70,59,66,71,
7680558528856404128651356838868101563,174470141631225296182016592301251954865,53,64,68,66,60,63,68,68,66,53,
298933260740623352823863617383378100304,48905410241686071978988801170474175576,68,57,57,73,59,69,54,63,64,67,
169415967007513253098172522405971135297,253209679779752844051083728320572736222,72,61,59,69,61,73,67,67,60,66,
126538692717842745892298656055200792854,124578982447409823226162999979207549813,57,67,64,61,70,72,61,57,62,71,
33723814305330702963335440717099142820,286280589362828475723210126064116703738,65,69,65,64,65,76,58,66,66,68,
151099384204024404766430440670198591485,169645860731949203371419867513447395145,62,59,68,61,60,72,64,63,71,59,
65575047051163379739106497992678229385,127244586260475969131794751496847696342,59,67,66,61,55,63,62,55,62,70,
54084636319821979561828435675207757170,66087324590879544220859817066435754997,66,71,57,67,69,77,69,59,72,69,
182618772480449277609190663658356290972,72160998869804586549208052944839385050,65,66,68,64,54,65,73,66,67,58,
143157723844072528428042927647704398739,98360156895764495252941650654157421532,69,60,61,53,63,64,63,64,59,65,
171506417847498722840201737827947858776,304176269157751264268440856157239020703,67,62,70,60,68,58,73,67,54,67,
213878619730811596859779148203015769669,154321821056098384139809779665623006385,54,68,71,69,64,51,66,73,79,64,
28212646266144880054530827266440625572,102002199561909757006262125266230259614,73,75,56,56,61,64,63,79,62,71,
2079900776971106919349225601647409274,87991351837109047838572272200000270244,59,62,61,76,63,65,60,63,59,58,
38375307581505635251225310360969214149,282935268791475796688386677486811360392,55,74,65,62,74,66,64,69,61,76,
28438942993775064666496602770925004690,57077734046648218048462664698796389623,62,60,67,68,62,62,63,66,66,60,
20487699704194571073272011830143018995,147338559765233124492447378534662235121,65,56,65,61,66,61,65,68,66,76,
231732905830566948214292121249317183639,332735805850723238934909929306556389594,63,62,63,67,69,58,63,67,59,55,
285719372594055300614516995640618573303,166529057628452655202000227694369890126,62,63,67,63,66,58,72,67,58,65,
256422912621227893969312093520372734453,279990174716336000719943377087597873370,54,67,70,63,65,70,54,59,63,68,
199754373363882440057882444687438466545,128320118623920711045968698707145145856,67,68,62,64,69,55,67,62,62,65,
93429823082277469246236396860781661250,10075470149477803155632313881099626712,59,70,68,66,73,68,64,70,68,65,
10470180219114145318969686170589591951,128966571198368202730971971896577494570,70,57,59,67,71,70,68,59,64,67,
156355076684059846241479827111782631335,300600231547953780692727108333862637994,59,67,67,73,57,67,66,68,63,58,
57725272623640130352150962682097095364,57119334325938009209648345129473888574,69,74,68,59,58,72,68,76,64,68,
283345320894657497489518554968581136239,196903743015635552613033195945114514284,56,60,54,60,71,77,60,68,69,69,
143248146825186212066179514590458126250,49960130412996581789548941455026001790,52,66,72,60,71,68,65,61,74,56,
143137546614798996952344047126449447137,13034164689578625143142996531537807288,56,58,57,59,66,67,64,55,64,73,
141418980670177115263087306723697380282,175008634370634359091320798877608972004,64,65,64,64,58,59,60,67,61,71,
140647873245124929398074330097108446087,104629908540851469797093317840800255407,67,63,56,59,67,67,62,70,77,69,
331746808131756313369071921230315338170,48316662457749951635358228700214853651,58,74,73,68,67,51,55,67,59,58,
39194743538090782588425530934481575431,74793203165675610527297143792131381206,59,67,68,71,60,59,60,67,66,62,
41692703323560813970518640047282462060,300230326244131685722482438565230341021,67,66,67,65,73,66,70,66,70,69,
249414567695188610880816418155652362337,40057628590412361787550421518583501543,64,59,62,57,62,62,63,67,54,67,
266676183720685993251519633327185454211,251690789827326872417820522587263569411,55,56,55,61,62,72,66,58,64,55,
160035288342635169471177954683437691866,318759729434468970178265109835635155456,59,53,60,61,71,64,68,60,66,68,
134872615380870920044036910699475648306,36053644478974468014688657533621046292,54,63,66,67,58,65,65,63,56,48,
127798004743962939201770998256917156252,151419983773858060974012154781683092604,70,62,74,62,64,64,67,71,68,67,
106317747601614985287194760130519565420,321449309613219817572527740257945589110,62,58,50,62,54,60,69,57,60,65,
307651877776668485474679450385235289379,137237141200757768988049044636020942375,59,63,59,70,74,68,66,68,57,55,
248829449280837873310314870013176837955,309147414342446768191736818047917970325,62,63,63,62,66,60,60,65,69,63,
325375814686467662978325463793711345797,278835091739300300073611734879367117173,63,62,74,65,66,65,71,65,72,68,
177429358445433013585744136709059009074,246339756282237592700396485180953792119,66,62,65,70,60,76,45,61,60,71,
76578767018371551532140483550320693073,96228162145330826189288502291929842420,59,64,66,57,66,63,70,62,65,60,
317863698362091130221537743792697104594,100974120585241877181149188780376013979,62,73,60,57,69,60,69,61,61,74,
89687003010948318430977637740835024226,127414941860936297391235769041811459573,66,67,64,65,62,70,61,56,62,50,
81015629755062954743934657119451673171,133646386169150579116009446255767655318,64,63,63,67,59,75,62,67,59,64,
51753118421672630634230512817310451573,113620288584475023771604394876237073385,64,63,61,73,54,69,59,66,58,61,
171404796498535514891520556667648214844,236214673135642622567638046736185417852,68,63,72,70,62,58,59,72,61,65,
208603841895937785906676250436320212466,116975073746179599623248792982669051212,56,70,61,63,72,66,60,61,68,61,
44505883659164431235350910929092538868,214848095404515499444585702222603916229,59,57,62,70,63,68,74,63,64,69,
18938696934143530360245568161692501970,207708157781587591070695162740958184003,61,75,74,67,66,70,66,60,52,64,
48486302092755095593991220647922036679,222906167392511040588151105389716344929,57,64,56,62,64,64,65,68,73,65,
174285015305866940546278492092607415999,129087833355864219102826956363406756412,54,58,71,63,60,67,72,76,59,61,
98440723286134939523633809369531364611,91707934950588618858084620875581525412,60,65,61,61,65,64,65,59,61,58,
246854774695716213788600800454383201598,56020491323055065634848298224274773516,60,66,62,69,67,56,65,63,65,71,
294922674930545320008138978296201506829,283254940528892282084360125242614400836,73,68,73,72,73,75,60,65,61,65,
80163326209083996221090842968677434320,267258979115518257044749135895416300147,65,65,64,75,56,67,62,72,51,74,
85703319767514650888410859796999132562,287625910663236651416295476905101319363,70,59,61,54,58,64,55,60,64,57,
42651664174770604885175953847040471089,146372891606363399220258525982492411115,72,58,68,73,67,77,62,61,59,67,
323625995403251385668571564519792073903,309666433368654450834544272563918639579,71,70,74,75,69,55,69,62,57,67,
33497496270648470871848141261776750251,27493419903706977660968770540147807712,68,65,59,63,51,56,70,70,69,65,
25968260199254641170239038133273360566,33068149432674704785085374798350266048,63,65,69,68,75,73,62,71,64,57,
282466665988366969813070702499277585220,244986538970387420805287085581922525861,58,61,60,66,64,53,65,56,63,68,
300634988964544040662023581121023439125,243004821445856709969850836647959895684,66,63,72,74,61,74,58,59,65,65,
118124067421807759409307254306356101404,242276273264319819145786612288947841545,66,60,59,72,66,65,63,55,71,64,
338267077668992684247666855663600125723,95742495260070194547934040766068922613,70,67,68,59,70,53,67,67,79,58,
77466241913293272290855013341072407947,167011423326796992522171788571485517517,60,63,59,72,61,60,66,76,70,61,
115174247123825806522015212088792929382,286915997680222188097311063338805261646,61,76,66,63,72,59,68,61,78,64,
98361997917321571361916815749737533017,316599922395393103830004208702991515951,61,59,66,71,67,61,58,74,67,70,
75100235421237252083616055472838382400,19350318926663887905045342613721156118,67,56,59,73,54,56,65,65,70,66,
174000892431074352099328747793600490682,211527024861033211079714065377385977943,67,63,62,65,69,62,69,74,68,64,
205098160228832375232192532131278121787,55747297370981194013752331434890367160,64,56,72,64,62,63,55,56,66,66,
224707603371719478215078172173374751474,309960459659398419143853022809739664112,62,77,62,59,66,57,65,62,61,65,
256103942706789064902461927472233950524,212724977494331133514914371044949007737,63,70,64,64,57,70,66,70,66,58,
72691373283487923075341488673159198500,328667707850726454884716921722627816229,65,70,59,60,61,73,72,73,65,68,
269520973627258238210611987877419523088,25160571047675484506997492680135321356,77,63,65,58,66,53,60,73,68,72,
311920523530282899967002372780095587241,126819033215215153221037334157298977742,70,62,72,69,61,62,60,78,63,71,
327630474706952498674016532758911016514,114217089038276577295567284000646634655,54,74,54,70,61,71,61,69,75,59,
269486006797876509139222249756406167240,93610167718260579965863849966411220194,69,56,69,60,61,67,49,60,58,68,
140953230920871146910831064672779077454,306245179734868757790558805089487281144,67,64,60,70,55,65,64,64,77,60,
85849140979267766688020604390293400756,198334968983644519309494171585824690677,69,62,72,65,62,59,56,67,61,59,
221556214397886383696293326253495704501,195571641020707141579459137156820086612,61,53,63,58,72,70,62,60,67,62,
242148877768013278070880908641695158736,14791648770214317242778456621998461590,82,55,60,64,77,63,62,67,71,65,
304734105268515669805857814542706443731,255327670769017698535298714257467944698,68,53,65,55,62,69,68,62,73,57,
78002256878167274891005996538183631758,119167925493976484787438904262756399724,67,65,52,65,61,72,62,68,63,63,
103439477182321917946458445302344724401,155271760783753696012609117282488089611,70,63,65,63,69,62,59,58,66,72,
119594663295019312711759135563100149789,282075135059413568298656965576300779413,67,70,75,68,62,62,56,69,60,63,
53282256009029654533674252306661146630,240527161696213797759141682650711607700,64,56,71,55,69,62,58,72,62,57,
262286971847036613701314382877694141452,280649728518028690187261475062031244820,66,67,57,58,66,64,56,64,60,70,
30053009964682123549950201251036190085,61719255613333078926661681648274840091,73,64,69,61,61,69,66,76,69,64,
245197956737191992762562709781433026293,101337401432068566332281280985322194837,51,67,50,62,56,72,68,72,61,64,
129971922637517274436320252028709088279,144240522946601349381708431894663249824,66,69,67,61,70,72,68,77,70,59,
274466155991837366893427351335889819512,97346070802080381996747458524694810002,61,58,61,65,59,64,61,64,59,71,
118950206770206836730892427273544758126,191054709417220521363526085206752672728,60,69,71,74,67,62,64,69,61,74,
72533895898829519072317531731187824608,108827042403972284216869254726864279698,66,72,74,63,61,57,60,63,50,58,
298824273826935145925674970849632332951,293922254514239538300294073819258010400,66,65,60,58,55,58,63,65,71,61,
162348891948540613124855121865246053524,256158423495371811073604902442027942105,71,70,70,64,61,62,61,72,50,61,
137506068505099624108541622319632325766,296872460809611161859090308446434119646,60,72,61,70,70,57,59,58,66,57,
84403308703088039154821695833354585758,112762074662705403432425256558853151671,66,69,73,64,63,66,60,72,59,69,
127710091160920323880322943318711234941,33468097183953233306895171828484157758,64,66,65,72,68,63,72,59,64,81,
66406765947017794566620029062766946550,157433023431971128894620769147416732313,57,72,72,73,47,56,56,62,68,68,
4882293561492132829446366824169189247,73501664525387518443241889557890400385,56,64,62,65,56,65,64,59,71,62,
269205211272928980920852162184167854686,230258767942174419657102309605269477915,70,74,59,48,66,67,63,61,63,66,
150232109105383418972511821282436264869,83239754048171321829378639692431554222,63,72,66,59,56,67,63,69,57,77,
153972622600367430384546805778818112659,255182492183615402793875123407405174307,74,59,67,62,66,48,71,71,65,66,
89621923122269369159947705755074059031,235084097027218116451511714347886751932,60,60,64,65,65,61,64,70,75,64,
172189407973863625039598491752937146823,127283571202344061092505660607247090340,74,59,71,62,69,60,63,60,63,71,
75836574266570915619934024385016631601,110763566300172014046197678831549985425,58,74,52,65,63,65,60,68,60,70,
121869139961298371970969062595713560362,66989697321843297629343849668576402954,60,59,66,63,60,63,62,60,72,62,
293734549511745931612363332370137061388,137932856127763194186618168587982256027,62,61,57,71,64,58,56,69,53,54,
76235564490048946259195630758386958499,188036859423166055741884392197424501146,63,55,73,73,66,54,57,63,62,53,
94705407518260377751787361815282719757,312015058896475827989579015179158154396,62,73,63,62,59,60,61,61,70,70,
148316251676950543218890936397048966356,44048778563299021191919076073122202939,66,53,54,72,68,63,58,65,64,63,
339153987503584727042083438446072222370,334801140980013809072007234465053694263,61,58,59,69,59,66,58,68,69,64,
316544134407379689632788192039412124586,178332169657080477478960320271363049918,57,68,65,67,67,62,69,60,69,66,
261498615979586271276533878191127123162,156229847505446045291120720319631630205,60,67,60,57,67,76,65,61,56,71,
95624586640099500550575973840421406024,332568826456827864478998660683389549951,73,54,76,62,68,69,65,69,65,52,
43188665771648959846122455046785635701,82893015441243326262716739738756220090,65,72,71,64,61,60,64,65,57,64,
152665860640314244346264525362649602260,62762206079828278021084048506045480562,75,66,60,59,67,55,57,65,69,72,
185011321506845251450091296487573098555,35152579191667105385250252556167383725,60,63,67,71,67,49,45,63,65,58,
311023483705731700273305957291820202161,17283109883345559653942738944846610315,68,67,73,67,60,66,54,65,64,56,
245834400040311227232032826362853689677,45444724200936289468731112097475564879,57,70,70,54,72,63,64,62,64,61,
166024886387757186755151210392666463915,304021614472089227762910970709598378793,64,59,64,62,64,64,71,60,68,62,
12558590823756282968233555398478255756,18762155011333761503390765535715653783,63,65,63,57,69,59,61,56,61,63,
263976131373056319336624021640360854288,206825144388678703395748513784199909201,62,68,63,67,65,57,58,48,60,55,
210596156816479310331102873703631323790,65511580510915622911924417908760493120,68,60,55,59,66,64,61,75,64,66,
213587013563135549287734381712969839732,114733950228568098278366189956013389275,64,72,63,69,71,70,64,73,63,61,
110112715186129399367055239243747462009,69955403715522028797043906131652051108,53,64,78,67,62,59,58,65,62,49,
18760533890400022235560294394708914154,7732364887076520325961827945876169460,67,70,66,57,64,56,60,64,53,56,
223062122082627195586385725307074485527,309961060549060779920704764141477863661,60,68,68,67,61,67,61,62,64,67,
214675857704828921922417201523667573216,193930167354155960315236142130611000485,69,67,70,59,72,61,62,55,66,61,
248723943715475006167158999000758036773,314964128333341470835516833833295754375,54,63,72,57,71,65,65,64,60,70,
56083361067485983697358251207268561648,207227777837060688404470648510281323953,60,67,64,59,59,78,66,55,66,65,
273586629776523181271147668577570190741,177155626966868231880715625971354254248,68,63,57,62,62,61,60,66,66,62,
231447640644309090744061184643590612158,165303469698104789709956005441252656006,70,74,56,60,66,66,65,59,67,63,
137058230493879041437969432067537264984,262247680971070853958118609471803235451,57,64,73,69,65,62,69,74,61,67,
216776657772157141733187912787994738207,156250451596405626133864428049612008720,62,66,68,65,61,50,51,56,67,67,
275972855413759331571222512220666041292,243796196286746538544034815363323795244,61,63,70,68,62,75,59,55,66,61,
65556817792353231664212435097715977074,117536712888158807724654901932697097633,58,66,60,68,67,60,68,62,66,66,
259513596641572587997948496490404612005,298000066816889951390555581834644609,67,59,69,59,51,63,64,65,74,68,
293584632646388412056694190753287862069,228492379904648935582275055176422862256,64,61,61,66,61,68,74,66,62,54,
99708156212131755881279639698511074965,43104736292560003113538503455320361078,55,67,66,54,74,63,50,68,64,56,
181825553149980593819469695212289546114,209986824240663415020489084106725781324,74,67,71,60,59,54,66,64,56,65,
194539852452483184170935596319137977882,201902643170362901055806310522783142777,69,68,61,59,64,68,58,70,61,64,
19069573064276088916256427164740558386,282513335321907239155171656508634428129,58,59,50,69,68,54,65,63,70,62,
54262529192723460386719344405892906336,301249665084769133416450129023237108396,69,73,67,59,57,65,66,67,70,72,
101479276281361034533636208718037070047,246491477248201919620338485182938894221,66,74,60,56,81,55,71,60,55,61,
203756007853568308269138811824681118219,307033434255362039440630909459648539656,60,61,66,71,67,65,62,62,61,56,
229643999666833346846453084003925067131,263542806669392240309057401678161375765,65,67,62,68,72,59,66,60,60,64,
78384123254666135057935555354055083986,18885653860445479432103277249036137154,66,59,58,72,69,55,70,72,63,62,
247747879632019401960055455846402138003,2093800493299380968990293273075298334,60,68,57,64,54,64,62,68,63,61,
160290064802200248025508787515238384546,142734649922325521392657387891565952504,57,71,58,69,66,61,55,63,62,69,
267534245440545982000106107364160809385,86483965560862875774799551685191525426,61,62,60,76,76,72,61,64,58,59,
121742429907924356945377132968419346610,38244124738518379702469772126648600467,61,53,64,59,68,55,65,76,61,74,
328872713770064780187112479703295446021,247895344621915256868040380893476929350,56,64,64,66,55,58,71,62,59,63,
188315371288696914131561527918614818020,83717462693456853903819578737942223709,60,66,64,59,55,64,55,75,60,67,
206301689942236482039525938349211017018,92785132167501583553450749473712718315,67,59,64,72,55,68,60,67,65,62,
66084923322803926748214113269845316913,244683781724023611184766364772129146607,70,64,74,64,67,70,65,67,72,64,
213747401116232021482894265572253120485,208473127348748875197496725892436528996,52,73,63,56,60,70,64,55,64,65,
127264462808981329025888291738906299187,311006190502807675808395268729617814460,65,64,58,58,63,59,55,60,58,75,
273450149158557328498709815210138660954,339352069192694028122099097095942545351,67,73,68,62,68,66,70,76,64,61,
37038156855551513238722501207973964392,170738373415917458157460459765042155547,63,61,57,70,63,68,66,57,69,56,
103714098665344439385086914331272319206,306265045768941230955204741477947897556,61,67,49,69,60,69,73,57,55,67,
184172164227580274471460464729929509130,301836218954960667780291739272852796960,64,65,74,70,59,73,66,62,65,63,
128404987661347466892283100113393797911,313102165294675403762976569908331265695,56,62,58,63,74,68,60,65,71,56,
64443959294722537091650571801834591234,272340592009727661883608521055737213096,65,52,64,67,71,69,70,62,57,67,
331882051230869604481455646869366461521,17886593775089341380229137842675167663,63,62,68,55,67,74,61,73,62,64,
116184547347613050688298141796422165914,292666524079026948715470328431411181818,59,68,67,57,60,53,69,60,51,65,
89397915918840192757714454188224721320,75727813226054162770677552503141636819,63,53,62,69,69,58,69,66,67,66,
193446508340325064351268382097569493768,123824072058691674207528243223661361290,69,71,69,75,66,66,59,68,53,56,
272756434549918712798701824668050299625,29367703950155608221136032496321156296,60,64,62,65,64,67,65,61,67,65,
322632358964279367128086261141587675899,81741227327453358339230594847217281904,56,63,68,59,62,54,65,71,71,60,
117880237290302412698696034525948769209,186883559936030012267002633972761716497,57,69,62,56,59,59,75,57,72,66,
328748285256309644774838253421286564618,122306300439708133353555436675790407428,59,66,62,74,51,56,63,60,57,70,
156569818498371656940046245308267857978,274904989398824392521214498932603271040,68,72,56,65,59,58,72,67,67,63,
323665557380709362923474295133614748731,218091278051788669310841957192326686233,57,66,61,76,53,73,63,70,65,59,
29426374908725980448081331711440821986,169274510522361474084221836706896204903,68,68,64,56,66,56,69,57,68,65,
194776555303336546229280710602047220697,48556530408657850512792320662477535147,70,60,63,60,61,57,70,63,68,58,
201206733884753329936253536342898562621,44783605363209517569351614881973313327,67,63,59,59,74,70,65,65,63,63,
150930621319613617687582918575277555697,241475469521480819938777198759173499678,61,65,69,63,66,65,55,61,66,61,
101966005430863344137354804404019352744,332018084795849712029597790787145821178,76,71,60,72,64,62,54,64,69,68,
115546180625440133494888027932039633943,100170550832807780363631450105303378960,69,70,68,64,61,64,72,65,65,64,
109240388856704893904770254267490390220,307480791105997147806315345146491981374,59,68,64,56,60,62,57,58,60,55,
177611385253347480737274631692943660144,300304621493266964901427187058067908125,71,53,67,63,59,62,56,62,71,65,
2911276396777177552826870537629028232,165440249721753759660012607641680493591,65,65,61,68,73,60,64,68,48,71,
303674897039995703878848563283247255749,268581131054546231218203670171386930015,67,63,57,61,70,63,63,68,69,81,
294252031146286095539061113363969357747,283070747345678745153713399752067666956,61,69,66,64,70,61,63,72,65,73,
47548905969078724800715908836356376942,156205260193309892970263421876776679518,68,66,55,66,62,70,59,59,62,68,
113150173607588584064101585682412045764,199558534780546335026051829446086067250,65,61,60,59,61,64,68,62,61,60,
29991069758854166100854792060771310073,175899122204759777573870036239928615893,66,65,73,64,59,67,72,70,62,53,
214916819272365333248667865587748740961,274044529817567202632842900552108466915,58,66,50,76,76,67,65,68,56,64,
87300755247668942483551006673168556274,338990064192347962276080083914167963750,77,61,65,65,71,61,56,60,56,63,
33608025519238628329250889563093794749,177753108762644644035563048497047402162,50,64,67,63,65,68,68,57,75,59,
